Customer ID,Contract Type,Monthly Charges,Total Charges,Tenure,Internet Service,Payment Method,Gender,Senior Citizen,Online Security,Online Backup,Tech Support,Streaming TV,Streaming Movies,Churn
Cust879,Month-to-Month,82.7975712225809,1165.9753659954351,18,DSL,Electronic check,Male,No,Yes,Yes,No,No,Yes,No
Cust880,Month-to-Month,86.34230134679731,647.3216183125445,3,DSL,Mailed check,Female,No,No,No,Yes,Yes,No,No
Cust881,One-Year,57.63862946017842,731.4790473170185,7,Fiber optic,Mailed check,Male,No,Yes,No,No,Yes,Yes,No
Cust882,Month-to-Month,17.56290201982811,1179.1684654760154,43,None,Credit card,Male,No,No,No,Yes,Yes,Yes,No
Cust883,Month-to-Month,47.84356025811135,715.4955987327398,38,DSL,Electronic check,Male,Yes,Yes,Yes,Yes,No,Yes,No
Cust884,One-Year,85.93989093122218,1138.9618876297368,37,Fiber optic,Bank transfer,Male,Yes,No,No,Yes,Yes,No,Yes
Cust885,Month-to-Month,59.542638754022356,589.8586580619262,58,DSL,Electronic check,Male,No,Yes,No,No,Yes,No,No
Cust886,One-Year,40.01395535410178,1254.4522638000005,33,DSL,Mailed check,Male,No,No,Yes,Yes,Yes,Yes,No
Cust887,Month-to-Month,49.90450157543565,630.2430055694473,59,Fiber optic,Credit card,Male,Yes,No,Yes,No,No,No,No
Cust888,Month-to-Month,76.81240053009105,1165.689981303857,11,Fiber optic,Electronic check,Female,No,No,No,No,Yes,Yes,No
Cust889,Month-to-Month,70.9346713640276,1187.6892800938003,68,DSL,Electronic check,Female,No,No,No,No,No,No,Yes
Cust890,One-Year,55.22135801660611,790.9684544711275,68,DSL,Mailed check,Male,No,No,No,No,Yes,No,No
Cust891,Two-Year,52.663511763706246,1174.607970125418,22,DSL,Mailed check,Female,No,No,No,Yes,No,No,No
Cust892,Two-Year,52.16483701912356,1078.1326790000667,66,DSL,Electronic check,Male,No,No,No,No,No,No,No
Cust893,Month-to-Month,41.55179631002995,838.3474431421785,44,None,Mailed check,Male,No,No,Yes,Yes,Yes,Yes,No
Cust894,One-Year,92.30751378938884,697.4335947771376,6,None,Mailed check,Male,No,No,Yes,No,Yes,Yes,No
Cust895,Month-to-Month,53.5535906157732,411.21229249822625,42,DSL,Mailed check,Male,Yes,No,No,Yes,Yes,Yes,No
Cust896,Month-to-Month,84.34317041650993,1104.8950141899081,25,Fiber optic,Mailed check,Female,No,No,No,No,Yes,Yes,No
Cust897,Two-Year,90.42632103844903,530.5591685913835,57,None,Mailed check,Female,No,No,Yes,No,No,No,No
Cust898,Month-to-Month,79.9662179629592,1028.6032598323925,55,DSL,Credit card,Female,No,No,No,No,Yes,Yes,No
Cust899,Month-to-Month,51.367593745639034,920.9655351753253,16,None,Mailed check,Female,No,No,No,Yes,Yes,No,No
Cust900,Month-to-Month,68.07460180673219,1203.7428326314587,14,None,Bank transfer,Male,No,No,No,No,Yes,Yes,Yes
Cust901,Month-to-Month,59.51608787218168,909.3863501530408,39,DSL,Electronic check,Female,No,Yes,No,Yes,Yes,Yes,No
Cust902,Month-to-Month,41.92596278539744,901.1656640958726,28,DSL,Credit card,Male,No,No,No,No,No,No,No
Cust903,One-Year,66.48718563443207,1219.5612112864887,51,None,Credit card,Male,No,No,Yes,No,Yes,Yes,No
Cust904,Month-to-Month,36.41920417680395,1100.5174087252353,49,Fiber optic,Mailed check,Female,No,No,No,No,No,No,No
Cust905,Two-Year,83.75358776923127,1094.8467871548335,9,DSL,Electronic check,Male,No,No,No,No,No,Yes,No
Cust906,Two-Year,50.70765405403214,1140.780276942558,58,DSL,Bank transfer,Female,No,Yes,No,No,Yes,No,Yes
Cust907,Month-to-Month,64.02319311745678,539.3283630378683,45,Fiber optic,Mailed check,Female,No,No,No,No,Yes,Yes,No
Cust908,Month-to-Month,65.66575743092284,1227.0366039960945,22,Fiber optic,Electronic check,Female,No,No,No,No,No,Yes,No
Cust909,Month-to-Month,54.82190052591845,1183.7406382040808,32,Fiber optic,Mailed check,Female,No,No,Yes,No,Yes,No,No
Cust910,One-Year,71.7338760295055,694.9950614270508,69,None,Mailed check,Female,Yes,Yes,Yes,No,Yes,No,No
Cust911,Month-to-Month,50.501926867549514,926.7758578977396,69,DSL,Mailed check,Male,No,No,No,Yes,Yes,Yes,No
Cust912,One-Year,77.42594594914488,988.2078137117106,42,Fiber optic,Mailed check,Female,No,No,Yes,No,Yes,Yes,No
Cust913,Month-to-Month,33.080406395065026,959.6509646794802,53,Fiber optic,Mailed check,Female,Yes,Yes,Yes,No,No,Yes,Yes
Cust914,One-Year,62.52759159092824,1100.1579899705605,59,Fiber optic,Mailed check,Male,No,No,No,Yes,Yes,Yes,No
Cust915,Month-to-Month,98.77857998116569,1429.410034549355,39,DSL,Mailed check,Female,No,Yes,No,No,Yes,No,Yes
Cust916,Month-to-Month,39.993373507888506,1324.5300183018485,15,None,Bank transfer,Female,No,No,Yes,No,No,No,No
Cust917,Two-Year,46.44510058950297,606.3342419705782,71,None,Credit card,Male,Yes,Yes,No,Yes,No,Yes,No
Cust918,One-Year,70.2781569931783,1186.6209970918146,29,Fiber optic,Bank transfer,Male,No,Yes,No,No,Yes,Yes,No
Cust919,Month-to-Month,63.591635638791956,1398.679995860623,3,Fiber optic,Mailed check,Female,No,No,No,No,No,No,No
Cust920,Two-Year,67.01260198547118,1116.0425562067608,10,DSL,Mailed check,Male,No,Yes,No,No,Yes,Yes,No
Cust921,Month-to-Month,69.78374260295327,1327.29412755579,29,Fiber optic,Bank transfer,Female,No,Yes,No,No,No,No,No
Cust922,Two-Year,72.6944293712354,1603.6811337102295,35,Fiber optic,Bank transfer,Male,No,No,Yes,No,Yes,Yes,No
Cust923,One-Year,82.19399683912447,1307.1128638320945,6,Fiber optic,Credit card,Female,No,No,Yes,Yes,Yes,No,No
Cust924,Month-to-Month,68.19637313857025,1074.7925786925186,12,None,Bank transfer,Female,No,No,No,No,No,Yes,No
Cust925,Month-to-Month,55.17484690762915,1313.526542225426,38,Fiber optic,Credit card,Female,No,No,No,No,Yes,No,Yes
Cust926,Month-to-Month,73.45147402405462,1043.4663499290673,19,DSL,Mailed check,Male,No,No,No,No,No,Yes,No
Cust927,One-Year,97.9976386979043,1007.1709129854867,67,Fiber optic,Electronic check,Female,Yes,No,No,No,Yes,Yes,No
Cust928,One-Year,57.34732507234853,894.5757292858802,8,DSL,Electronic check,Male,No,Yes,No,No,No,No,No
Cust929,Month-to-Month,40.50941390658717,1469.0240076496325,8,DSL,Electronic check,Female,No,Yes,No,No,No,Yes,No
Cust930,Month-to-Month,82.14161338573945,754.4714002173996,47,DSL,Electronic check,Female,No,No,Yes,No,Yes,Yes,No
Cust931,Two-Year,57.59237672092804,1459.7103174034348,4,Fiber optic,Mailed check,Female,Yes,No,Yes,No,No,Yes,Yes
Cust932,Two-Year,16.546609079719275,1149.9592371221115,51,Fiber optic,Electronic check,Female,No,No,No,No,Yes,Yes,No
Cust933,One-Year,76.94843354300843,580.2081475594175,67,Fiber optic,Bank transfer,Female,Yes,No,Yes,No,No,No,No
Cust934,Month-to-Month,49.29343628092155,1110.2947878974264,45,Fiber optic,Bank transfer,Male,Yes,No,Yes,No,Yes,No,No
Cust935,Month-to-Month,58.189334353916784,369.99204770451274,8,Fiber optic,Electronic check,Male,No,Yes,No,Yes,No,Yes,No
Cust936,Month-to-Month,66.63960661138029,1187.6524050493108,16,DSL,Bank transfer,Male,No,Yes,No,No,Yes,No,No
Cust937,Two-Year,63.809993595581325,1265.5694448966974,67,None,Credit card,Female,No,No,No,No,Yes,Yes,No
Cust938,Month-to-Month,74.1890363427808,822.2932133043839,9,DSL,Mailed check,Female,Yes,No,Yes,No,Yes,No,No
Cust939,One-Year,51.29027258860313,1037.0643087866747,60,DSL,Electronic check,Male,No,No,Yes,No,Yes,Yes,Yes
Cust940,Month-to-Month,70.26211596352165,1586.247230125086,71,Fiber optic,Electronic check,Female,Yes,Yes,Yes,No,No,Yes,Yes
Cust941,One-Year,54.80906644832166,848.275988721419,15,DSL,Mailed check,Female,No,No,No,Yes,No,Yes,No
Cust942,One-Year,74.77620961775006,682.3277238830199,71,DSL,Bank transfer,Female,No,No,Yes,No,No,Yes,No
Cust943,Two-Year,72.30734968026107,1444.4990207387796,41,Fiber optic,Mailed check,Male,No,Yes,No,No,Yes,Yes,No
Cust944,Month-to-Month,41.29122595910809,1588.7761571592384,22,Fiber optic,Mailed check,Male,No,No,No,Yes,Yes,Yes,No
Cust945,Month-to-Month,81.71964232350064,1001.1087015543542,24,Fiber optic,Bank transfer,Male,Yes,No,No,Yes,Yes,No,No
Cust946,Month-to-Month,49.28073109771904,1303.438910622507,44,None,Mailed check,Male,No,No,Yes,No,No,Yes,Yes
Cust947,Two-Year,76.1611559656229,1402.4427746592644,1,Fiber optic,Bank transfer,Male,No,No,No,No,No,No,No
Cust948,Two-Year,67.34574626802682,777.2547302384849,10,None,Bank transfer,Female,No,Yes,No,No,Yes,Yes,Yes
Cust949,One-Year,96.76367353590246,854.4082493896395,56,DSL,Mailed check,Female,No,No,No,No,Yes,No,Yes
Cust950,One-Year,55.53068035256295,1369.2623539464205,50,Fiber optic,Credit card,Female,Yes,Yes,No,No,Yes,No,No
Cust951,One-Year,53.01366407763605,1505.5042836125529,12,None,Bank transfer,Female,No,No,Yes,No,No,No,No
Cust952,Month-to-Month,59.611607882245345,1168.8642580523065,60,Fiber optic,Mailed check,Male,No,No,No,No,No,No,No
Cust953,Two-Year,53.93640434331449,736.0556939493838,26,Fiber optic,Bank transfer,Male,No,No,Yes,Yes,No,No,Yes
Cust954,Month-to-Month,75.998838038841,1596.1183335098324,41,DSL,Credit card,Female,Yes,No,Yes,No,Yes,Yes,Yes
Cust955,Month-to-Month,27.673787831268243,840.7087306564107,36,DSL,Credit card,Male,Yes,No,Yes,No,No,No,No
Cust956,One-Year,38.92635161707292,899.4586656485644,23,Fiber optic,Electronic check,Female,No,No,No,No,No,Yes,No
Cust957,Month-to-Month,38.64394156841614,1102.7013503468866,43,DSL,Bank transfer,Female,No,No,No,No,Yes,Yes,Yes
Cust958,Month-to-Month,79.00615183947151,1466.2481262144322,6,None,Bank transfer,Female,No,No,Yes,No,Yes,Yes,Yes
Cust959,One-Year,94.2122674516385,1256.1927929656672,69,DSL,Mailed check,Female,Yes,No,No,Yes,Yes,No,No
Cust960,Month-to-Month,57.91101562925057,1124.4596501085732,43,None,Bank transfer,Male,No,No,Yes,Yes,Yes,Yes,No
Cust961,One-Year,56.623565536199784,1138.9865590354318,25,None,Electronic check,Female,No,No,No,Yes,No,Yes,No
Cust962,Month-to-Month,61.40104326226363,1013.0544005930399,18,DSL,Credit card,Male,No,No,Yes,Yes,Yes,Yes,No
Cust963,Month-to-Month,83.23756605216381,1167.4418543555519,62,DSL,Credit card,Female,No,No,Yes,No,No,No,No
Cust964,Month-to-Month,41.45293731618852,241.13197669170904,13,None,Electronic check,Female,No,Yes,No,Yes,Yes,Yes,No
Cust965,Month-to-Month,64.7673796546957,911.0177622790604,43,None,Bank transfer,Female,No,Yes,Yes,Yes,Yes,Yes,No
Cust966,One-Year,79.5039525956486,1072.3965804750344,28,Fiber optic,Bank transfer,Female,No,Yes,No,No,Yes,Yes,No
Cust967,Month-to-Month,70.0218833987969,654.6957749141479,18,DSL,Electronic check,Male,Yes,No,Yes,No,Yes,No,Yes
Cust968,One-Year,63.79163233197487,1115.896995343468,59,Fiber optic,Mailed check,Female,No,No,No,Yes,Yes,No,No
Cust969,Month-to-Month,80.02092185134282,938.6586337041635,60,Fiber optic,Credit card,Male,No,No,Yes,No,Yes,No,Yes
Cust970,One-Year,5.9353541400152565,1526.642709494647,63,DSL,Electronic check,Female,No,No,No,No,Yes,No,No
Cust971,Two-Year,73.55750639061816,1471.905917564457,57,Fiber optic,Electronic check,Female,No,No,No,Yes,Yes,Yes,Yes
Cust972,One-Year,46.918486337451526,860.2583292645511,51,DSL,Bank transfer,Female,No,No,Yes,Yes,Yes,No,Yes
Cust973,Month-to-Month,23.387342062870864,954.7486865299913,56,DSL,Credit card,Male,No,Yes,No,No,Yes,Yes,No
Cust974,Month-to-Month,70.22405199049962,977.8157303174822,27,DSL,Bank transfer,Female,No,Yes,Yes,No,Yes,Yes,No
Cust975,Month-to-Month,87.47317090325916,864.5021571521132,32,DSL,Electronic check,Female,No,No,No,No,No,Yes,Yes
Cust976,One-Year,57.251029707446165,1058.507495208438,9,DSL,Mailed check,Female,Yes,No,Yes,Yes,Yes,Yes,No
Cust977,Month-to-Month,79.05749094405877,772.5153793337229,68,Fiber optic,Credit card,Female,Yes,No,No,No,No,No,No
Cust978,Month-to-Month,92.24556515977291,660.8153995187421,46,DSL,Electronic check,Female,No,Yes,No,No,Yes,Yes,No
Cust979,One-Year,86.29828907168095,1186.8133671700805,67,DSL,Electronic check,Male,Yes,No,No,Yes,No,No,No
Cust980,Month-to-Month,92.79929058742786,1188.8588752665432,26,DSL,Mailed check,Male,No,Yes,No,No,Yes,Yes,No
Cust981,One-Year,74.84254982143784,758.7052721020023,8,None,Electronic check,Female,No,Yes,No,No,No,Yes,No
Cust982,Month-to-Month,61.50867277803186,1268.6066292287799,6,Fiber optic,Electronic check,Female,No,Yes,No,No,Yes,Yes,No
Cust983,Month-to-Month,27.960683762056632,810.5266812504005,24,Fiber optic,Credit card,Male,No,Yes,No,No,No,No,No
Cust984,One-Year,55.078750237401024,1075.9495714113943,48,Fiber optic,Credit card,Female,No,No,No,No,Yes,No,No
Cust985,Month-to-Month,43.13506809367617,1246.1032037837367,45,None,Credit card,Male,Yes,Yes,Yes,No,Yes,Yes,No
Cust986,One-Year,103.41885434995628,989.9162305888862,13,DSL,Bank transfer,Female,No,No,No,No,No,Yes,No
Cust987,Month-to-Month,56.482283751353265,1136.4222736423403,69,Fiber optic,Mailed check,Female,No,No,No,Yes,Yes,Yes,No
Cust988,Month-to-Month,62.464096135689715,845.0711068337284,25,Fiber optic,Credit card,Male,No,Yes,No,No,Yes,No,No
Cust989,Two-Year,71.02970752080935,941.0600249715709,20,Fiber optic,Bank transfer,Female,No,Yes,No,Yes,Yes,No,Yes
Cust990,One-Year,60.87204892744907,938.2421707358978,66,DSL,Bank transfer,Male,No,No,Yes,Yes,No,Yes,No
Cust991,One-Year,93.90102080861506,776.0264960379284,45,Fiber optic,Mailed check,Male,Yes,Yes,No,No,No,No,No
Cust992,Month-to-Month,47.54701276531096,946.9677510652654,47,DSL,Mailed check,Male,No,No,Yes,No,Yes,Yes,No
Cust993,One-Year,63.89214910474485,535.414510340876,63,Fiber optic,Electronic check,Female,Yes,No,Yes,No,No,Yes,No
Cust994,Month-to-Month,45.15058828603904,852.6538758573686,55,Fiber optic,Bank transfer,Male,No,Yes,Yes,No,Yes,No,No
Cust995,Month-to-Month,33.599549775585885,914.5373519890987,19,DSL,Credit card,Male,No,No,No,Yes,Yes,Yes,No
Cust996,Two-Year,47.76461818189429,923.1460742513859,35,None,Mailed check,Female,No,Yes,Yes,No,No,Yes,No
Cust997,Month-to-Month,59.25926405903176,927.5507662387663,53,DSL,Bank transfer,Female,No,No,Yes,No,No,Yes,No
Cust998,Two-Year,51.4139555096548,981.4707400419613,26,None,Credit card,Female,Yes,No,No,No,No,Yes,No
Cust999,Month-to-Month,46.15158040252288,1143.8324554258193,14,Fiber optic,Bank transfer,Female,No,Yes,Yes,No,Yes,No,No
